計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.69,0.8199257425742578,256
0.691,1.2405244430693072,256
0.692,1.588606126237624,256
0.693,1.6814279084158423,256
0.694,1.4319693688118817,256
0.695,0.9794631806930695,256
0.696,0.37612159653465366,256
0.697,-0.20401454207920777,256
0.698,-0.6594214108910889,256
0.699,-1.0713180693069304,256
0.7,-1.4774133663366333,256
0.701,-1.636950804455445,256
0.702,-1.4745126856435637,256
0.703,-1.0626160272277223,256
0.704,-0.49118193069306887,256
0.705,0.08605352722772291,256
0.706,0.6081760519801981,256
0.707,1.0084699876237626,256
0.708,1.4261680074257426,256
0.709,1.6872292698019802,256
0.71,1.6089108910891097,256
0.711,1.278233292079209,256
0.712,0.718401918316832,256
0.713,0.12956373762376253,256
0.714,-0.43026763613861313,256
0.715,-0.8247602103960392,256
0.716,-1.2279548267326725,256
0.717,-1.5470297029702962,256
0.718,-1.5905399133663358,256
0.719,-1.352684096534653,256
0.72,-0.8479656559405937,256
0.721,-0.24752475247524736,256
0.722,0.3355120668316836,256
0.723,0.7735148514851492,256
0.724,1.1767094678217835,256
0.725,1.5508972772277236,256
0.726,1.678527227722773,256
0.727,1.495784344059407,256
0.728,1.06358292079208,256
0.729,0.47474474009901046,256
0.73,-0.14019956683168242,256
0.731,-0.6072091584158411,256
0.732,-1.0191058168316827,256
0.733,-1.4281017945544552,256
0.734,-1.6398514851485149,256
0.735,-1.5586324257425739,256
0.736,-1.1757425742574257,256
0.737,-0.6246132425742573,256
0.738,-0.015470297029702824,256
0.739,0.47474474009901046,256
0.74,0.904045482673268,256
0.741,1.2985380569306935,256
0.742,1.6205136138613867,256
0.743,1.6234142945544563,256
0.744,1.330445544554456,256
0.745,0.8315284653465354,256
0.746,0.23398824257425788,256
0.747,-0.33744585396039545,256
0.748,-0.787051361386138,256
0.749,-1.193146658415841,256
0.75,-1.5615331064356428,256
0.751,-1.6224474009900984,256
0.752,-1.4339031559405937,256
0.753,-0.955290841584158,256
0.754,-0.36935334158415817,256
0.755,0.19918007425742631,256
0.756,0.6603883044554458,256
0.757,1.075185643564357,256
0.758,1.4696782178217822,256
0.759,1.6611231435643568,256
0.76,1.5276918316831685,256
0.761,1.1302985767326734,256
0.762,0.5878712871287132,256
0.763,-0.01837097772277169,256
0.764,-0.4998839727722769,256
0.765,-0.914681311881188,256
0.766,-1.3352800123762376,256
0.767,-1.6108446782178216,256
0.768,-1.5818378712871286,256
0.769,-1.2801670792079203,256
0.77,-0.7435411509900984,256
0.771,-0.13729888613861357,256
0.772,0.4254331683168324,256
0.773,0.8402305074257427,256
0.774,1.260829207920793,256
0.775,1.600208849009901,256
0.776,1.6495204207920797,256
0.777,1.4261680074257426,256
0.778,0.9591584158415846,256
0.779,0.3355120668316836,256
0.78,-0.31133972772277196,256
0.781,-0.6768254950495043,256
0.782,-1.0974241955445536,256
0.783,-1.4861154084158414,256
0.784,-1.636950804455445,256
0.785,-1.4774133663366333,256
0.786,-1.0307085396039601,256
0.787,-0.4940826113861385,256
0.788,0.10345761138613906,256
0.789,0.6342821782178223,256
0.79,1.0287747524752475,256
0.791,1.4174659653465354,256
0.792,1.6553217821782191,256
