計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.673,0.9591584158415846,29
0.674,0.9446550123762381,29
0.675,0.93595297029703,29
0.676,0.93595297029703,29
0.677,0.904045482673268,29
0.678,0.8866413985148519,29
0.679,0.8982441212871288,29
0.68,0.8779393564356439,29
0.681,0.875038675742575,29
0.682,0.8634359529702974,29
0.683,0.8663366336633669,29
0.684,0.8489325495049508,29
0.685,0.8721379950495054,29
0.686,0.875038675742575,29
0.687,0.8808400371287134,29
0.688,0.9069461633663369,29
0.689,0.9069461633663369,29
0.69,0.9185488861386145,29
0.691,0.9330522896039611,29
0.692,0.9620590965346542,29
0.693,0.9736618193069311,29
0.694,0.9852645420792081,29
0.695,1.0026686262376243,29
0.696,1.0374767945544556,29
0.697,1.0664836014851489,29
0.698,1.0838876856435649,29
0.699,1.1157951732673268,29
0.7,1.133199257425743,30
0.701,1.1535040222772281,30
0.702,1.1680074257425745,30
0.703,1.1883121905940603,30
0.704,1.220219678217823,30
0.705,1.2289217202970304,30
0.706,1.2405244430693072,30
0.707,1.2521271658415842,30
0.708,1.2463258044554464,30
0.709,1.2521271658415842,30
0.71,1.2347230816831694,30
0.711,1.249226485148516,30
0.712,1.2724319306930698,30
0.713,1.2579285272277234,30
0.714,1.2666305693069306,30
0.715,1.2637298886138626,30
0.716,1.2724319306930698,30
0.717,1.2724319306930698,30
0.718,1.260829207920793,30
0.719,1.2753326113861396,30
0.72,1.2521271658415842,30
0.721,1.2666305693069306,30
0.722,1.2840346534653468,30
0.723,1.2753326113861396,30
0.724,1.2840346534653468,30
0.725,1.260829207920793,30
0.726,1.2666305693069306,30
0.727,1.2811339727722773,30
0.728,1.2695312500000002,30
0.729,1.2666305693069306,30
0.73,1.2724319306930698,30
0.731,1.2753326113861396,30
0.732,1.260829207920793,30
0.733,1.2724319306930698,30
0.734,1.2811339727722773,30
0.735,1.2666305693069306,30
0.736,1.2840346534653468,30
0.737,1.2550278465346536,30
0.738,1.2753326113861396,30
0.739,1.2840346534653468,30
0.74,1.2695312500000002,30
0.741,1.2811339727722773,30
0.742,1.278233292079209,30
0.743,1.2985380569306935,30
0.744,1.2840346534653468,30
0.745,1.2695312500000002,30
0.746,1.2579285272277234,30
0.747,1.2637298886138626,30
0.748,1.260829207920793,30
0.749,1.2666305693069306,30
0.75,1.2521271658415842,31
0.751,1.249226485148516,31
0.752,1.260829207920793,31
0.753,1.2666305693069306,31
0.754,1.260829207920793,31
0.755,1.2695312500000002,31
0.756,1.2695312500000002,31
0.757,1.2724319306930698,31
0.758,1.289836014851486,31
0.759,1.2637298886138626,31
0.76,1.2695312500000002,31
0.761,1.2666305693069306,31
0.762,1.2724319306930698,31
0.763,1.2463258044554464,31
0.764,1.2579285272277234,31
0.765,1.2579285272277234,31
0.766,1.2724319306930698,31
0.767,1.249226485148516,31
0.768,1.2666305693069306,31
0.769,1.2753326113861396,31
0.77,1.2695312500000002,31
0.771,1.2811339727722773,31
0.772,1.278233292079209,31
0.773,1.289836014851486,31
0.774,1.2840346534653468,31
0.775,1.278233292079209,31
0.776,1.2550278465346536,31
0.777,1.260829207920793,31
0.778,1.2550278465346536,31
0.779,1.2666305693069306,31
0.78,1.2521271658415842,31
0.781,1.2347230816831694,31
0.782,1.249226485148516,31
0.783,1.2695312500000002,31
0.784,1.2637298886138626,31
0.785,1.2579285272277234,31
0.786,1.278233292079209,31
0.787,1.2724319306930698,31
0.788,1.2869353341584164,31
0.789,1.2753326113861396,31
0.79,1.2840346534653468,31
0.791,1.289836014851486,31
0.792,1.2724319306930698,31
0.793,1.2579285272277234,31
0.794,1.243425123762377,31
0.795,1.2347230816831694,31
0.796,1.2579285272277234,31
0.797,1.260829207920793,31
0.798,1.2376237623762376,31
0.799,1.2347230816831694,31
0.8,1.2579285272277234,32
0.801,1.2637298886138626,32
0.802,1.2550278465346536,32
0.803,1.2637298886138626,32
0.804,1.260829207920793,32
0.805,1.2869353341584164,32
0.806,1.2695312500000002,32
0.807,1.278233292079209,32
0.808,1.2579285272277234,32
0.809,1.2840346534653468,32
0.81,1.2637298886138626,32
0.811,1.260829207920793,32
0.812,1.2637298886138626,32
0.813,1.260829207920793,32
0.814,1.2347230816831694,32
0.815,1.2695312500000002,32
0.816,1.2695312500000002,32
0.817,1.2724319306930698,32
0.818,1.2579285272277234,32
0.819,1.2666305693069306,32
0.82,1.2695312500000002,32
0.821,1.278233292079209,32
0.822,1.2753326113861396,32
0.823,1.2840346534653468,32
0.824,1.2637298886138626,32
0.825,1.2724319306930698,32
0.826,1.2666305693069306,32
0.827,1.2753326113861396,32
0.828,1.2666305693069306,32
